_id,job,createdAt,applicationStatus
69f8d6cc2d57db926fdfee75,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:26:36.597,ENVIADO
69f8d6dc2d57db926fdfeea8,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:26:52.927,EN_REVISION
69f8d6f02d57db926fdfeed7,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:27:12.654,EN_REVISION
69f8d7012d57db926fdfef06,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:27:29.612,EN_REVISION
69f8d7122d57db926fdfef3b,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:27:46.320,EN_REVISION
69f8d75b2d57db926fdfef7c,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:28:59.245,EN_REVISION
69f8d76e2d57db926fdfefab,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:29:18.653,ENVIADO
69f8d7822d57db926fdfefdc,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:29:38.871,ENVIADO
69f8d7b82d57db926fdff01a,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:30:32.437,ENVIADO
69f8d7f62d57db926fdff059,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:31:34.157,EN_REVISION
69f8d8332d57db926fdff099,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:32:35.689,EN_REVISION
69f8d8452d57db926fdff0cd,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:32:53.565,ENVIADO
69f8d8582d57db926fdff0fc,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:33:12.248,EN_REVISION
69f8d86c2d57db926fdff12d,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:33:32.265,ENVIADO
69f8d8a82d57db926fdff16c,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:34:32.072,ENVIADO
69f8d8b92d57db926fdff1a1,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:34:49.601,EN_REVISION
69f8d8cb2d57db926fdff1d0,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:35:07.065,ENVIADO
69f8d8db2d57db926fdff1ff,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:35:23.780,ENVIADO
69f8d8ef2d57db926fdff22e,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:35:43.273,EN_REVISION
69f8d9dd2d57db926fdff404,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:39:41.033,ENVIADO
69f8d9f12d57db926fdff43a,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:40:01.308,ENVIADO
69f8da042d57db926fdff469,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:40:20.783,EN_REVISION
69f8da182d57db926fdff498,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:40:40.104,ENVIADO
69f8da282d57db926fdff4cd,69ecfb23d20f4a0acbfe7d2f,2026-05-04 17:40:56.945,EN_REVISION
69f8e64e2d57db926fdff6fe,69ecfb23d20f4a0acbfe7d2f,2026-05-04 18:32:46.758,ENVIADO
69f8e6652d57db926fdff72d,69ecfb23d20f4a0acbfe7d2f,2026-05-04 18:33:09.811,EN_REVISION
69f8e67d2d57db926fdff75e,69ecfb23d20f4a0acbfe7d2f,2026-05-04 18:33:33.444,ENVIADO
69f8eba82d57db926fdff89a,69ecfb23d20f4a0acbfe7d2f,2026-05-04 18:55:36.373,ENVIADO
69f902ae2d57db926fdfff5a,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:33:50.848,ENVIADO
69f902e22d57db926fdfff9d,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:34:42.024,ENVIADO
69f9034c2d57db926fdffff5,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:36:28.043,ENVIADO
69f903932d57db926fe0003c,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:37:39.247,ENVIADO
69f903d12d57db926fe0007d,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:38:41.401,ENVIADO
69f903f72d57db926fe000b8,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:39:19.986,ENVIADO
69f9044a2d57db926fe00115,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:40:42.304,ENVIADO
69f904752d57db926fe0014c,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:41:25.065,ENVIADO
69f9049d2d57db926fe00187,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:42:05.795,EN_REVISION
69f905462d57db926fe0020d,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:44:54.468,EN_REVISION
69f905f12d57db926fe0025c,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:47:45.205,ENVIADO
69f906002d57db926fe0028b,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:48:00.845,EN_REVISION
69f906182d57db926fe002bc,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:48:24.185,ENVIADO
69f9062d2d57db926fe002f1,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:48:45.868,ENVIADO
69f906422d57db926fe00320,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:49:06.652,ENVIADO
69f906572d57db926fe0034f,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:49:27.230,ENVIADO
69f906682d57db926fe00382,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:49:44.435,EN_REVISION
69f907342d57db926fe003da,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:53:08.026,ENVIADO
69f907432d57db926fe0040b,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:53:23.902,ENVIADO
69f907582d57db926fe0043e,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:53:44.820,EN_REVISION
69f907742d57db926fe00475,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:54:12.147,ENVIADO
69f9078b2d57db926fe004b7,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:54:35.321,ENVIADO
69f907a12d57db926fe004ea,69ecfb23d20f4a0acbfe7d2f,2026-05-04 20:54:57.669,ENVIADO
69f909d02d57db926fe00579,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:04:16.992,EN_REVISION
69f909e72d57db926fe005ac,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:04:39.742,ENVIADO
69f909fb2d57db926fe005db,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:04:59.247,ENVIADO
69f90a092d57db926fe0060a,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:05:13.981,EN_REVISION
69f90a1b2d57db926fe00637,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:05:31.925,ENVIADO
69f90a2b2d57db926fe0066a,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:05:47.491,ENVIADO
69f90a3e2d57db926fe006aa,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:06:06.345,ENVIADO
69f90a542d57db926fe006d9,69ecfb23d20f4a0acbfe7d2f,2026-05-04 21:06:28.252,ENVIADO
69f93bd42d57db926fe00abf,69f67ac1b4b12206613dcc62,2026-05-05 00:37:40.303,ENVIADO
69f96f602d57db926fe01217,69f67ac1b4b12206613dcc62,2026-05-05 04:17:36.918,ENVIADO
69f9e9c32d57db926fe019fb,69f67ac1b4b12206613dcc62,2026-05-05 12:59:47.342,ENVIADO
69fa03442d57db926fe01f0c,69f67ac1b4b12206613dcc62,2026-05-05 14:48:36.875,ENVIADO
69fa3d8c2d57db926fe026a6,69f67ac1b4b12206613dcc62,2026-05-05 18:57:16.516,ENVIADO
69fa465d2d57db926fe02871,69f67ac1b4b12206613dcc62,2026-05-05 19:34:53.108,ENVIADO
69fea08796861cd1ccea183c,69f67ac1b4b12206613dcc62,2026-05-09 02:48:39.769,ENVIADO
6a0323cdf17c40a03586d956,69ecfb23d20f4a0acbfe7d2f,2026-05-12 12:57:49.221,ENVIADO
6a0323e2f17c40a03586d985,69ecfb23d20f4a0acbfe7d2f,2026-05-12 12:58:10.401,EN_REVISION
6a0323f4f17c40a03586d9b8,69ecfb23d20f4a0acbfe7d2f,2026-05-12 12:58:28.857,ENVIADO
6a032409f17c40a03586d9e7,69ecfb23d20f4a0acbfe7d2f,2026-05-12 12:58:49.038,ENVIADO
6a03241cf17c40a03586da16,69ecfb23d20f4a0acbfe7d2f,2026-05-12 12:59:08.007,ENVIADO
6a03261af17c40a03586da87,69ecfb23d20f4a0acbfe7d2f,2026-05-12 13:07:38.989,ENVIADO
6a032633f17c40a03586dab8,69ecfb23d20f4a0acbfe7d2f,2026-05-12 13:08:03.730,EN_REVISION
6a03264bf17c40a03586daeb,69ecfb23d20f4a0acbfe7d2f,2026-05-12 13:08:27.962,EN_REVISION
6a032661f17c40a03586db1a,69ecfb23d20f4a0acbfe7d2f,2026-05-12 13:08:49.680,ENVIADO
6a032786f17c40a03586db7a,69ecfb23d20f4a0acbfe7d2f,2026-05-12 13:13:42.484,ENVIADO
6a0327a0f17c40a03586dbab,69ecfb23d20f4a0acbfe7d2f,2026-05-12 13:14:08.119,ENVIADO
6a034a28f17c40a03586e2da,69ecfb23d20f4a0acbfe7d2f,2026-05-12 15:41:28.860,ENVIADO
6a0355b1f17c40a03586e5ac,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:30:41.303,EN_REVISION
6a0355c2f17c40a03586e5db,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:30:58.667,ENVIADO
6a0355d7f17c40a03586e60a,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:31:19.223,ENVIADO
6a035613f17c40a03586e649,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:32:19.040,ENVIADO
6a035649f17c40a03586e686,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:33:13.254,ENVIADO
6a035660f17c40a03586e6b9,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:33:36.285,ENVIADO
6a035835f17c40a03586e736,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:41:25.484,ENVIADO
6a035847f17c40a03586e768,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:41:43.134,ENVIADO
6a035858f17c40a03586e795,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:42:00.322,ENVIADO
6a03586df17c40a03586e7c6,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:42:21.408,ENVIADO
6a0358d2f17c40a03586e80b,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:44:02.624,ENVIADO
6a0358e6f17c40a03586e83a,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:44:22.655,ENVIADO
6a0358fff17c40a03586e871,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:44:47.085,ENVIADO
6a035916f17c40a03586e8a0,69ecfb23d20f4a0acbfe7d2f,2026-05-12 16:45:10.742,ENVIADO
6a0a27965edb773a5566106e,6a03c7f7f17c40a03586fad2,2026-05-17 20:39:50.374,ENVIADO
6a0b9a505edb773a55663096,6a03c7f7f17c40a03586fad2,2026-05-18 23:01:36.436,ENVIADO
6a0c9c2de1bb8228ea17625f,6a09ddfd5edb773a55660607,2026-05-19 17:21:50.001,DESCARTADO
6a0c9ed9e1bb8228ea17649e,6a0b43105edb773a55662799,2026-05-19 17:33:13.869,EN_REVISION
6a0cc97de1bb8228ea17678f,6a03c7f7f17c40a03586fad2,2026-05-19 20:35:09.707,ENVIADO
6a0f7e7f5161ed0ca637b35f,6a03c7f7f17c40a03586fad2,2026-05-21 21:51:59.518,ENVIADO
6a10a37d4265e93766b5395d,6a10a3324265e93766b538ef,2026-05-22 18:42:05.425,ENVIADO
6a10a39c4265e93766b53990,6a10a3324265e93766b538ef,2026-05-22 18:42:36.619,ENVIADO
6a10a3c04265e93766b539c3,6a10a3324265e93766b538ef,2026-05-22 18:43:12.331,ENVIADO
6a10a3dd4265e93766b539f3,6a10a3324265e93766b538ef,2026-05-22 18:43:41.716,ENVIADO
6a10a6724265e93766b53a69,6a10a3324265e93766b538ef,2026-05-22 18:54:42.416,ENVIADO
6a10a6904265e93766b53a9c,6a10a3324265e93766b538ef,2026-05-22 18:55:12.038,ENVIADO
6a10a6b04265e93766b53acf,6a10a3324265e93766b538ef,2026-05-22 18:55:44.197,ENVIADO
6a10a8324265e93766b53ba9,6a10a3324265e93766b538ef,2026-05-22 19:02:10.576,ENVIADO
6a10a9894265e93766b53c20,6a10a3324265e93766b538ef,2026-05-22 19:07:53.778,ENVIADO
6a10a9a44265e93766b53c51,6a10a3324265e93766b538ef,2026-05-22 19:08:20.778,ENVIADO
6a10a9bd4265e93766b53c7f,6a10a3324265e93766b538ef,2026-05-22 19:08:45.204,ENVIADO
6a10aa0f4265e93766b53cbe,6a10a3324265e93766b538ef,2026-05-22 19:10:07.975,ENVIADO
6a10ab8c4265e93766b53d26,6a10a3324265e93766b538ef,2026-05-22 19:16:28.559,SELECCIONADO
6a10aca24265e93766b53db8,6a0b43105edb773a55662799,2026-05-22 19:21:06.455,EN_REVISION
6a145d9582b5c5bb2b0f1dfe,6a03c7f7f17c40a03586fad2,2026-05-25 14:32:53.496,ENVIADO
6a14d69b82b5c5bb2b0f28c8,6a10a3324265e93766b538ef,2026-05-25 23:09:15.664,ENVIADO
6a14d6b482b5c5bb2b0f28f7,6a10a3324265e93766b538ef,2026-05-25 23:09:40.964,ENVIADO
6a14d6d382b5c5bb2b0f293c,6a10a3324265e93766b538ef,2026-05-25 23:10:11.409,ENVIADO
6a14d6ea82b5c5bb2b0f296b,6a10a3324265e93766b538ef,2026-05-25 23:10:34.577,ENVIADO
6a14d73b82b5c5bb2b0f29b8,6a10a3324265e93766b538ef,2026-05-25 23:11:55.897,ENVIADO
6a14d75882b5c5bb2b0f29eb,6a10a3324265e93766b538ef,2026-05-25 23:12:24.512,ENVIADO
6a14d77482b5c5bb2b0f2a17,6a10a3324265e93766b538ef,2026-05-25 23:12:52.819,ENVIADO
6a14d78d82b5c5bb2b0f2a45,6a10a3324265e93766b538ef,2026-05-25 23:13:17.599,ENVIADO
6a14d88482b5c5bb2b0f2a9b,6a10a3324265e93766b538ef,2026-05-25 23:17:24.468,ENVIADO
6a14d8a482b5c5bb2b0f2aca,6a10a3324265e93766b538ef,2026-05-25 23:17:56.878,EN_REVISION
6a14d8bc82b5c5bb2b0f2afb,6a10a3324265e93766b538ef,2026-05-25 23:18:20.396,ENVIADO
6a14d95c82b5c5bb2b0f2b50,6a10a3324265e93766b538ef,2026-05-25 23:21:00.150,ENVIADO
6a14d97182b5c5bb2b0f2b82,6a10a3324265e93766b538ef,2026-05-25 23:21:21.283,ENVIADO
6a14d98d82b5c5bb2b0f2bc2,6a10a3324265e93766b538ef,2026-05-25 23:21:49.795,ENVIADO
6a14dab082b5c5bb2b0f2c16,6a10a3324265e93766b538ef,2026-05-25 23:26:40.384,ENVIADO
6a14dac682b5c5bb2b0f2c47,6a10a3324265e93766b538ef,2026-05-25 23:27:02.386,ENVIADO
6a14dae082b5c5bb2b0f2c75,6a10a3324265e93766b538ef,2026-05-25 23:27:28.856,ENVIADO
6a14daf682b5c5bb2b0f2ca4,6a10a3324265e93766b538ef,2026-05-25 23:27:50.135,EN_REVISION
6a14dbb782b5c5bb2b0f2cf0,6a10a3324265e93766b538ef,2026-05-25 23:31:03.001,ENVIADO
6a14dc3382b5c5bb2b0f2d32,6a10a3324265e93766b538ef,2026-05-25 23:33:07.387,ENVIADO
6a14dd0082b5c5bb2b0f2d84,6a10a3324265e93766b538ef,2026-05-25 23:36:32.324,ENVIADO
6a14dd1682b5c5bb2b0f2db3,6a10a3324265e93766b538ef,2026-05-25 23:36:54.558,ENVIADO
6a14ddc58b6fae231e35dc43,6a10a3324265e93766b538ef,2026-05-25 23:39:49.424,ENVIADO
6a14dddf8b6fae231e35dc86,6a10a3324265e93766b538ef,2026-05-25 23:40:15.960,ENVIADO
6a14dec28b6fae231e35dce9,6a10a3324265e93766b538ef,2026-05-25 23:44:02.770,ENVIADO
6a14dede8b6fae231e35dd1a,6a10a3324265e93766b538ef,2026-05-25 23:44:30.017,ENVIADO
6a14def38b6fae231e35dd57,6a10a3324265e93766b538ef,2026-05-25 23:44:51.962,EN_REVISION
6a14df098b6fae231e35dd88,6a10a3324265e93766b538ef,2026-05-25 23:45:13.310,ENVIADO
6a14dfb78b6fae231e35ddd2,6a10a3324265e93766b538ef,2026-05-25 23:48:07.602,ENVIADO
6a1617bfa9be8c9eb1acf131,6a10a3324265e93766b538ef,2026-05-26 21:59:27.250,ENVIADO
6a1617dda9be8c9eb1acf160,6a10a3324265e93766b538ef,2026-05-26 21:59:57.468,ENVIADO
6a1617ffa9be8c9eb1acf193,6a10a3324265e93766b538ef,2026-05-26 22:00:31.954,ENVIADO
6a16181fa9be8c9eb1acf1c6,6a10a3324265e93766b538ef,2026-05-26 22:01:03.457,ENVIADO
6a164de0a9be8c9eb1acf6d9,6a10a3324265e93766b538ef,2026-05-27 01:50:24.018,ENVIADO
6a164e8aa9be8c9eb1acf76a,6a10a3324265e93766b538ef,2026-05-27 01:53:14.198,ENVIADO
6a164ee6a9be8c9eb1acf7ab,6a10a3324265e93766b538ef,2026-05-27 01:54:46.188,ENVIADO
6a165037fc0c928a51e7e7a9,6a10a3324265e93766b538ef,2026-05-27 02:00:23.208,ENVIADO
6a1650f3fc0c928a51e7e80b,6a10a3324265e93766b538ef,2026-05-27 02:03:31.918,ENVIADO
6a16528bfc0c928a51e7e8c6,6a10a3324265e93766b538ef,2026-05-27 02:10:19.825,ENVIADO
6a165293fc0c928a51e7e8e0,6a10a3324265e93766b538ef,2026-05-27 02:10:27.809,ENVIADO
6a16825afc0c928a51e7ed2b,692f5830aafd375d6d269ffb,2026-05-27 05:34:18.275,ENVIADO
6a171a215887dbd6e2450c7a,6a10a3324265e93766b538ef,2026-05-27 16:21:53.414,ENVIADO
6a171eec5887dbd6e2450fd3,6a10a3324265e93766b538ef,2026-05-27 16:42:20.277,ENVIADO
6a17204b5887dbd6e245111c,6a10a3324265e93766b538ef,2026-05-27 16:48:11.005,ENVIADO
6a1721bc5887dbd6e2451202,6a10a3324265e93766b538ef,2026-05-27 16:54:20.835,ENVIADO
6a189ab4eb890c93001cc1cd,6a0b43105edb773a55662799,2026-05-28 19:42:44.913,EN_REVISION
6a1b142a96f20145d49779d7,69b9f20a53a32b8b7f022322,2026-05-30 16:45:30.617,ENVIADO
6a1db980dd836319c5f4e745,6a0b43105edb773a55662799,2026-06-01 16:55:28.574,EN_REVISION
6a1db9c5dd836319c5f4e771,6a0b43105edb773a55662799,2026-06-01 16:56:37.407,EN_REVISION
6a1dbf33dd836319c5f4e973,6a0b43105edb773a55662799,2026-06-01 17:19:47.241,EN_REVISION
6a1dc055dd836319c5f4e9ed,6a0b43105edb773a55662799,2026-06-01 17:24:37.326,SELECCIONADO
6a1dc326dd836319c5f4eb4f,6a0b43105edb773a55662799,2026-06-01 17:36:38.964,EN_REVISION
6a1dd971dd836319c5f4f316,699504acac70117a31a14075,2026-06-01 19:11:45.369,ENVIADO
6a1f7ce6aefedd0eb5021b6a,6a0b43105edb773a55662799,2026-06-03 01:01:26.938,EN_REVISION
6a20371cfa36efb49b6af8cb,6a09ddfd5edb773a55660607,2026-06-03 14:15:56.480,DESCARTADO
6a2037aefa36efb49b6af909,6a09ddfd5edb773a55660607,2026-06-03 14:18:22.638,SELECCIONADO
6a203896fa36efb49b6afa1a,6a09ddfd5edb773a55660607,2026-06-03 14:22:14.975,SELECCIONADO
6a2039e7fa36efb49b6afa8f,6a0b43105edb773a55662799,2026-06-03 14:27:51.601,DESCARTADO
6a203d4ffa36efb49b6afbb6,6a0b43105edb773a55662799,2026-06-03 14:42:23.657,EN_REVISION
6a203e15fa36efb49b6afc12,6a0b43105edb773a55662799,2026-06-03 14:45:41.677,SELECCIONADO
6a203ed6fa36efb49b6afc52,6a0b43105edb773a55662799,2026-06-03 14:48:54.646,DESCARTADO
6a20c3e43467962d2bf71222,6a09ddfd5edb773a55660607,2026-06-04 00:16:36.972,SELECCIONADO
6a20c4043467962d2bf7124d,6a09ddfd5edb773a55660607,2026-06-04 00:17:08.591,SELECCIONADO
6a20c4393467962d2bf71297,6a09ddfd5edb773a55660607,2026-06-04 00:18:01.954,SELECCIONADO
6a20e7253467962d2bf7160f,6a09ddfd5edb773a55660607,2026-06-04 02:47:01.938,DESCARTADO
6a21b6c34acf5bce05a5ac02,6a0b43105edb773a55662799,2026-06-04 17:32:51.751,EN_REVISION
6a21b71f4acf5bce05a5ac37,6a0b43105edb773a55662799,2026-06-04 17:34:23.522,EN_REVISION
6a21b8e54acf5bce05a5ada5,6a09ddfd5edb773a55660607,2026-06-04 17:41:57.414,SELECCIONADO
6a21b94c3681377d637989a2,6a0b43105edb773a55662799,2026-06-04 17:43:40.933,ENVIADO
6a21b94d3681377d637989a6,6a0b43105edb773a55662799,2026-06-04 17:43:41.630,ENVIADO
6a21bacb4acf5bce05a5ae91,6a09ddfd5edb773a55660607,2026-06-04 17:50:03.071,SELECCIONADO
6a21bc7a4acf5bce05a5af31,6a09ddfd5edb773a55660607,2026-06-04 17:57:14.139,SELECCIONADO
6a233f2b78929b2aa77fbbcb,6a09ddfd5edb773a55660607,2026-06-05 21:27:07.225,SELECCIONADO
6a270952993fa15e9645f488,6a09ddfd5edb773a55660607,2026-06-08 18:26:26.472,SELECCIONADO
6a270a00993fa15e9645f4bd,6a09ddfd5edb773a55660607,2026-06-08 18:29:20.794,SELECCIONADO
6a27490c993fa15e9645fc6a,6a0b43105edb773a55662799,2026-06-08 22:58:20.537,EN_REVISION
6a274dc8993fa15e9645fd68,6a0b43105edb773a55662799,2026-06-08 23:18:32.645,EN_REVISION
6a274e47993fa15e9645fdb4,6a0b43105edb773a55662799,2026-06-08 23:20:39.559,EN_REVISION
6a274ee3993fa15e9645fe0a,6a0b43105edb773a55662799,2026-06-08 23:23:15.201,EN_REVISION
6a29a47ecf34e1381455de93,6a09ddfd5edb773a55660607,2026-06-10 17:53:02.407,ENVIADO
6a29abf39101b1fd5e3eb23d,6a09ddfd5edb773a55660607,2026-06-10 18:24:52.010,ENVIADO
6a29abfb9101b1fd5e3eb240,6a09ddfd5edb773a55660607,2026-06-10 18:24:59.420,ENVIADO
6a29c80d91048afa30293b75,6a29c7da91048afa30293b20,2026-06-10 20:24:45.524,ENVIADO
6a29c81591048afa30293b8e,6a29c7da91048afa30293b20,2026-06-10 20:24:53.716,ENVIADO
6a29c8c391048afa30293c86,6a29c7da91048afa30293b20,2026-06-10 20:27:47.877,ENVIADO
6a29cc4391048afa30293e48,6a09ddfd5edb773a55660607,2026-06-10 20:42:43.245,ENVIADO
6a2a3cf8038bac2611cc6e1f,6a09ddfd5edb773a55660607,2026-06-11 04:43:36.486,EN_REVISION
6a2f5d419e08e7901e915291,6a09ddfd5edb773a55660607,2026-06-15 02:02:41.048,EN_REVISION
6a2f5ddb9e08e7901e9152e4,6a09ddfd5edb773a55660607,2026-06-15 02:05:15.181,ENVIADO
6a31299ae5fa6db805a11575,6a03c7f7f17c40a03586fad2,2026-06-16 10:46:50.320,ENVIADO
6a32ce02866f7a7ffde8d312,6a322db504845a0f4ea75f42,2026-06-17 16:40:34.422,EN_REVISION
6a32dc10866f7a7ffde8d486,6a322db504845a0f4ea75f42,2026-06-17 17:40:32.950,SELECCIONADO
6a342eb0decf34c3a8ec1192,6a322db504845a0f4ea75f42,2026-06-18 17:45:20.903,ENVIADO
6a39d434b842e01d0c9dc0d0,6a322db504845a0f4ea75f42,2026-06-23 00:32:52.093,ENVIADO
6a4c4bede8680249f1832c7e,6a322db504845a0f4ea75f42,2026-07-07 00:44:29.258,EN_REVISION
6a4c4c9de8680249f1832caa,6a322db504845a0f4ea75f42,2026-07-07 00:47:25.752,SELECCIONADO
6a4c53e5e8680249f1832d3d,6a322db504845a0f4ea75f42,2026-07-07 01:18:29.480,SELECCIONADO
6a4d63d62d7e4eb22fe61c3c,6a322db504845a0f4ea75f42,2026-07-07 20:38:46.207,ENVIADO
6a4fd564510d785592361a56,6a322db504845a0f4ea75f42,2026-07-09 17:07:48.521,SELECCIONADO
6a511f62269dd13c50d6d1db,6a322db504845a0f4ea75f42,2026-07-10 16:35:46.685,ENVIADO
6a51796a269dd13c50d6da6a,6a322db504845a0f4ea75f42,2026-07-10 22:59:54.448,ENVIADO
6a5179c35db3767e1a731a6b,6a322db504845a0f4ea75f42,2026-07-10 23:01:23.912,ENVIADO
6a5179fa5db3767e1a731a72,6a322db504845a0f4ea75f42,2026-07-10 23:02:18.380,SELECCIONADO
6a517a68269dd13c50d6daad,6a322db504845a0f4ea75f42,2026-07-10 23:04:08.873,ENVIADO
6a517ab6269dd13c50d6dad3,6a322db504845a0f4ea75f42,2026-07-10 23:05:26.989,ENVIADO
6a517b64269dd13c50d6db03,6a322db504845a0f4ea75f42,2026-07-10 23:08:20.857,ENVIADO
6a517be2269dd13c50d6db2f,6a322db504845a0f4ea75f42,2026-07-10 23:10:26.647,ENVIADO
6a5803f1303628e35f22b122,6a516d69269dd13c50d6d9e0,2026-07-15 22:04:33.185,DESCARTADO
6a7b199c92cc6104dd8fc6b6,6a47b1db759396216b6e8348,2026-08-11 12:46:20.291,EN_PROCESO
6a836bc5ee9cdb52175ef4e4,6a679b96edc1fb6d8c3b6216,2026-08-17 20:15:01.185,POSTULADO
